id,lieu_id,nom_etablissement,adresse
3764,888,CAMPING LES CIMES,"Camping les Cimes Chamonix, 28 Rte des Tissières, 74400 Chamonix-Mont-Blanc, France"
3765,888,CAMPING LES DEUX GLACIERS,"Camping des Deux Glaciers, 80 Rte des Tissières, 74400 Chamonix-Mont-Blanc, France"
3767,740,test,
3768,740,test222,
3769,740,test555,
3770,891,RESIDENCE DORMIO PORTES DU MONT BLANC,"210 Route du Tacul, Lieu-dit Plan de l'Envers, 74660 Vallorcine, France"
3771,891,RESIDENCE VALLORCINE MONT BLANC,"du Valais, 44 Rte des Confins, 74660 Vallorcine, France"
3772,891,HOTEL DU BUET,"2026 route du col, 74660 Vallorcine, France"
3773,891,CENTRE DE VACANCES LES EDELWEISS,"CR dit du Plan de l'Envers, 74660 Vallorcine, France"
3774,891,CENTRE DE VACANCES SKIROC,"plan trepy, 74660 Vallorcine, France"
3775,740,CENTRE LES EDELWEISS VALLORCINE,
3776,889,HOTEL DU BOIS,"475 Av. des Alpages, 74310 Les Houches, France"
3777,889,HOTEL CHRIS-TAL,"242 Av. des Alpages, 74310 Les Houches, France"
3778,889,HOTEL MONTAGNY,"490 Rte du Pont, 74310 Les Houches, France"
3779,889,HOTEL SAINT-ANTOINE,"7 Rte Napoléon, 74310 Les Houches, France"
3780,889,HOTEL ROCKY POP,"1476 Av. des Alpages, 74310 Les Houches, France"
3781,889,HOTEL CAMPANULES,"450 Rte de Coupeau, 74310 Les Houches, France"
3782,889,HOTEL IBIS STYLES LES HOUCHES,"333 Rue de l'Essert, 74310 Les Houches, France"
3783,889,HOTEL LA BARME,"320 Rte des Chavants, 74310 Les Houches, France"
3784,889,HOTEL LE SLALOM,
3785,889,RESIDENCE CGH LE HAMEAU DE PIERRE BLANCHE,"393 All. des Diligences, 74310 Les Houches, France"
3786,889,RESIDENCE CHALETS D'ELENA MGM,"152 Rue de l'Essert, 74310 Les Houches, France"
3787,889,CENTRE LE COTTAGE,"88 Rte du Cottage, 74310 Les Houches, France"
3788,889,CENTRE MONTVAUTHIER FOL 74,"Montvauthier, 74310 Les Houches, France"
3789,740,CENTRE APAS BTP,
3790,888,RESIDENCE MAEVA LE CHAMOIS BLANC,"92 Pl. du Poilu, 74400 Chamonix-Mont-Blanc, France"
3791,888,RESIDENCE LE GENEPY APPART HOTEL,"16 Imp. du Genepy, 74400 Chamonix-Mont-Blanc, France"
3792,888,RESIDENCE ODA - ISATIS,"25 Chem. de Saint-Roch, 74400 Chamonix-Mont-Blanc, France"
3793,889,AGENCE MONT BLANC IMMOBILIER - LES HOUCHES,"88 Pl. de la Mairie, 74310 Les Houches, France"
3794,891,CAMPING DES MONTETS,"Camping des Montets, 620 Route du montet, 74660 Vallorcine, France"
3795,888,CAMPING GCU DE CHAMONIX,"Groupement Campeur Universitaire, Rte des Tissières, 74400 Bossons (Les, France"
3796,889,HOTEL LA FONTAINE,"161 Chem. de la Fontaine, 74310 Les Houches, France"
3797,888,HOTEL CREMERIE BALMAT,
3798,893,CENTRE DE VACANCES CCAS CHALET L'ALPAGE,"Chem. des Carrières, 74400 Chamonix-Mont-Blanc, France"
3799,888,CENTRE CCGPF MONTROC LE PLANET,"Montroc le Planet, 74400 Chamonix-Mont-Blanc, France"
3800,740,CENTRE CCE SNCF LES GLACIERS,
3801,893,CENTRE CCE SNCF LES ILES,"1289 Rte d'Argentière, 74400 Chamonix-Mont-Blanc, France"
3802,888,GITES CE SNCF MOBILITES RHONE-ALPES,"55 Imp. du Montenvers, 74400 Chamonix-Mont-Blanc, France"
3803,891,CENTRE CCGPF LES RACAS - LE MORZET,"Le Morzay, 74660 Vallorcine, France"
3804,893,CENTRE DE VACANCES CHALET NOTRE DAME,
3805,888,CENTRE CHALET DES AIGUILLES ODCV19,"213 Chem. du Biolay, 74400 Chamonix-Mont-Blanc, France"
3806,386,GITE LE PETIT BONHEUR,"D902, 73480 Bessans, France"
3807,221,CHALET HOTEL DE L'ETAPE,"604 Rte des Moranches, 74170 Les Contamines-Montjoie, France"
3808,893,GITE CHALET LE VIEUX GRASSONNET,"31 Chem. des Grassonnets, 74400 Chamonix-Mont-Blanc, France"
3809,740,CENTRE MJC ARGENTEUIL,
3810,888,GITE CHALET REFUGE LA MONTAGNE,"789 Prom. des Cremeries, 74400 Chamonix-Mont-Blanc, France"
3811,889,GITE CHALET REFUGE MICHEL FAGO,"2 All. des Sorbiers, 74310 Les Houches, France"
3812,888,GITE CHALET SKI STATION,"6 Rte des Moussoux, 74400 Chamonix-Mont-Blanc, France"
3813,888,GITE ALPENROSE,"1141 Rte des Pèlerins, 74400 Chamonix-Mont-Blanc, France"
3814,893,GITE REFUGE FFCAM CHALET ALPIN DU TOUR,"Chem. du Rocher Nay, 74400 Chamonix-Mont-Blanc, France"
3815,893,GITE AUBERGE LA BOERNE,"Auberge la Boerne, Chem. de Tréléchamps, 74400 Chamonix-Mont-Blanc, France"
3816,888,GITE DES ECURIES DE CHARAMILLON,"Ancienne Voie communale N°7 d'Argentière au Col de la Balme, 74400 Chamonix-Mont-Blanc, France"
3817,893,GITE D'ETAPE LE MOULIN,"32 Chem. du Moulin des Frasserands, 74400 Chamonix-Mont-Blanc, France"
3818,888,GITE LA TAPIA,
3819,893,GITE LE BELVEDERE,"501 Rte du Plagnolet, 74400 Chamonix-Mont-Blanc, France"
3820,888,GITE LE CHALET,"14 Rte des Mouilles, 74400 Chamonix-Mont-Blanc, France"
3821,888,GITE LE CHAMONIARD VOLANT,"45 Rte de la Frasse, 74400 Chamonix-Mont-Blanc, France"
3822,889,GITE LE CRET,
3823,893,GITE LE NOUVEAU GRASSONNET,"31 Chem. des Grassonnets, 74400 Chamonix-Mont-Blanc, France"
3824,888,GITE LE VAGABOND,"365 Av. Ravanel le Rouge, 74400 Chamonix-Mont-Blanc, France"
3825,889,GITE LES MEANDRES - TUPILAK,"1474 Rte de Coupeau, 74310 Les Houches, France"
3826,891,GITE MERMOUD,"31 Chem. des Grassonnets, 74400 Chamonix-Mont-Blanc, France"
3827,891,GITE SAINT LOUIS,"31 Chem. des Grassonnets, 74400 Chamonix-Mont-Blanc, France"
3828,891,GITE LA LLYRE,
3829,888,HOTEL MAISON FAMILIALE DE V. LE REGINA,"1354 Rte des Praz, 74400 Chamonix-Mont-Blanc, France"
3830,888,GITE REFUGE ffcam ALBERT 1ER,"74400 Chamonix-Mont-Blanc, France"
3831,888,GITE REFUGE DE LOGNAN,"74400 Chamonix-Mont-Blanc, France"
3832,888,GITE REFUGE ffcam D'ARGENTIERE,"74400 Argentière, France"
3833,888,GITE REFUGE DE BELLACHAT,"305 Route de vers le Nant, 74400 Chamonix-Mont-Blanc, France"
3834,888,GITE REFUGE DE LA CHARPOUA,"74400 Chamonix-Mont-Blanc, France"
3835,888,GITE REFUGE DE LA FLEGERE,"74400 Chamonix-Mont-Blanc, France"
3836,891,GITE REFUGE DE LA PIERRE A BERARD,"74660 Vallorcine, France"
3837,888,GITE REFUGE ffcam DE LESCHAUX,"74400 Chamonix-Mont-Blanc, France"
3838,891,GITE REFUGE DE LORIAZ,"Unnamed Road, 74660 Vallorcine, France"
3839,888,GITE REFUGE DES COSMIQUES,"Col du Midi, 74400 Chamonix-Mont-Blanc, France"
3840,888,GITE REFUGE ffcam DU COUVERCLE,"Talèfre, 74400 Chamonix-Mont-Blanc, France"
3841,888,GITE REFUGE DU LAC BLANC,"Le Lac Blanc, 74400 Chamonix-Mont-Blanc, France"
3842,888,GITE REFUGE DU PLAN DE L'AIGUILLE,"Unnamed Rd 74400, 74400 Chamonix-Mont-Blanc, France"
3843,888,GITE REFUGE ffcam DU REQUIN,"74400 Chamonix-Mont-Blanc, France"
3844,888,GITE REFUGE ffcam ENVERS DES AIGUILLES,"BP39, 74400 Chamonix-Mont-Blanc, France"
3845,888,GITE REFUGE ffcam LES GRANDS MULETS,"74400 Chamonix-Mont-Blanc, France"
3846,888,RESIDENCE CAPFUN CHAMONIX SUD,
3847,1514,HOTEL GORGES DE DIOSAZ,"81 route du Mont, 74310 Servoz, France"
3849,884,HOTEL AUBERGE DES 2 MOUCHEROLLES,
3850,894,AUBERGE DU ROUA,"46 Chem. du Roua, 66700 Argelès-sur-Mer, France"
3851,894,HOTEL ET SPA LE COTTAGE,"21 Rue Arthur Rimbaud, 66700 Argelès-sur-Mer, France"
3852,894,GRAND HOTEL DU LIDO,"50 Bd de la Mer, 66700 Argelès-sur-Mer, France"
3853,894,HOTEL & SPA LES MOUETTES,"Rte de Collioure, 66700 Argelès-sur-Mer, France"
3854,894,HOTEL BEAU RIVAGE,"2 All. du Racou, 66700 Argelès-sur-Mer, France"
3855,894,HOTEL LE FANAL,"50 Avenue Torre d&#039;en Sorre, 66700 Argelès-sur-Mer, France"
3856,894,HOTEL LES CHARMETTES,"30 Av. du Tech, 66700 Argelès-sur-Mer, France"
3857,894,GRAND HOTEL DU GOLFE,"3638 Rte de Collioure, 66700 Argelès-sur-Mer, France"
3858,894,HOTEL PLAGE DES PINS,"All. des Pins, 66700 Argelès-sur-Mer, France"
3859,894,HOTEL CENTRE PLAGE,"4 All. des Palmiers, 66700 Argelès-sur-Mer, France"
3860,894,HOTEL BLEU AZUR,"5 Rue André Malraux, 66700 Argelès-sur-Mer, France"
3861,894,HOTEL LE MARITIME,"12 Bd des Albères, 66700 Argelès-sur-Mer, France"
3862,894,HOTEL LE NID,"10 Rue des Grives, 66700 Argelès-sur-Mer, France"
3863,894,HOTEL LES MIMOSAS,"51 Av. des Mimosas, 66700 Argelès-sur-Mer, France"
3864,894,HOTEL LES SIRENES,"9 Av. du Vallespir, 66700 Argelès-sur-Mer, France"
3865,894,HOTEL DU MEDITERRANEE,"4 All. des Palmiers, 66700 Argelès-sur-Mer, France"
3866,894,HOTEL ACAJOU,"9 Imp. des Huppes, 66700 Argelès-sur-Mer, France"
3867,894,AUBERGE DU BON VIVANT,"1 Rte de la Mer, 66700 Argelès-sur-Mer, France"
3868,894,HOTEL ACAPELLA,"1 Chem. de Negue Bous, 66700 Argelès-sur-Mer, France"
3869,894,HOTEL AL PESCADOU,"Rue des Aloès, 66700 Argelès-sur-Mer, France"
3870,894,HOTEL CLAIR LOGIS,"78 Rte Nationale, 66700 Argelès-sur-Mer, France"
3871,894,HOTEL L'OASIS,"20 Rés Torre d'en Sorra, 66700 Argelès-sur-Mer, France"
3872,894,CAMPING CLUB LE LITTORAL,"Camping Club Le Littoral, Rte du Littoral, 66700 Argelès-sur-Mer, France"
3873,894,CAMPING LA SIRENE,"Camping La Sirène, Rte de Taxo à la mer, 66700 Argelès-sur-Mer, France"
3874,894,CAMPING LE BOIS DU VALMARIE,"Camping Le Bois de Valmarie, Avenue Torre d'en Sorre, 66700 Argelès-sur-Mer, France"
3875,894,CAMPING LE DAUPHIN,"Camping Le Dauphin - Argelès sur Mer, Rte de Taxo à la mer, 66700 Argelès-sur-Mer, France"
3876,894,CAMPING LE MEDITERRANEE,"Camping Le Méditerranée Argelès, Chem. du Pass. de las Baques, 66700 Argelès-sur-Mer, France"
3877,894,CAMPING LE SOLEIL,"Camping Le Soleil - Argelès sur Mer, Rte du Littoral, 66702 Argelès-sur-Mer, France"
3878,894,CAMPING LES CRIQUES DE PORTEILS,"Camping Les Criques de Porteils, RD114, Rte de Collioure, 66700 Argelès-sur-Mer, France"
3879,894,CAMPING L'HIPPOCAMPE,"Camping l'Hippocampe, 66700 Argelès-sur-Mer, France"
3880,894,CAMPING LE BOIS FLEURI,"Camping Le Bois Fleuri, Rte de Sorede, 66700 Argelès-sur-Mer, France"
3881,894,CAMPING BEAUSEJOUR,"Aloa Vacances - Camping Beauséjour, Av. du Tech, 66700 Argelès-sur-Mer, France"
3882,894,CAMPING ARGELES VACANCES,"Chem. de Negue Bous, 66700 Argelès-sur-Mer, France"
3883,894,CAMPING CLUB FRONT DE MER,"Camping Front De Mer, 12 Av. du Grau, 66700 Argelès-sur-Mer, France"
3884,894,CAMPING DE PUJOL,"Camping de Pujol, 66700 Argelès-sur-Mer, France"
3885,894,CAMPING DEL MAR,"Camping Del Mar Village, Rte du Littoral, 66700 Argelès-sur-Mer, France"
3886,894,CAMPING HOMAIR LA CHAPELLE,"Camping Marvilla Parks - La Chapelle, Av. du Tech, 66700 Argelès-sur-Mer, France"
3887,894,CAMPING LA MARENDE,"Camping La Marende, 66700 Argelès-sur-Mer, France"
3888,894,CAMPING LA SARDANE,"Camping La Sardane, Av. du Grau, 66700 Argelès-sur-Mer, France"
3889,894,CAMPING LE PEARL,"Camping Paradis Le Pearl, Route de Taxo à la mer, 66700 Argelès-sur-Mer, France"
3890,894,CAMPING LES GALETS,"Camping Les Galets Argeles sur Mer, Rte de Taxo à la mer, 66700 Argelès-sur-Mer, France"
3891,894,CAMPING LES JARDINS CATALANS - CHADOTEL,"Camping Les Jardins Catalans - Chadotel, Rte de Taxo à la mer, 66700 Argelès-sur-Mer, France"
3892,894,CAMPING LES MARSOUINS-CIELA VILLAGE,"Camping les Marsouins, 66700 Argelès-sur-Mer, France"
3893,894,CAMPING L'ETOILE D'OR,"Camping l'Étoile d'Or, 66700 Argelès-sur-Mer, France"
3894,894,CAMPING CAPFUN PARIS ROUSSILLON,"Camping Paris Roussillon, 66700 Argelès-sur-Mer, France"
3895,894,CAMPING SUNELIA LES PINS,"Camping Sunêlia Les Pins, Plage des Pins, 405 Av. du Tech, 66700 Argelès-sur-Mer, France"
3896,894,CAMPING TAXO LES PINS,"Camping Taxo les Pins, Route de Taxo à la mer, 66700 Argelès-sur-Mer, France"
3897,894,CAMPING AL SOL,"Camping Al Sol, Route de Taxo d&#039;Amont, 66700 Argelès-sur-Mer, France"
3898,894,CAMPING TOHAPI LE NEPTUNE,"Camping Le Neptune Tohapi, Av. de la Retirada 1939, 66700 Argelès-sur-Mer, France"
3899,894,CAMPING HOMAIR ALBIZIA,"Camping Albizia, Av. Général de Gaulle, 66700 Argelès-sur-Mer, France"
3900,894,CAMPING AU FLAMENCO,"Camping Argelès-Sur-Mer: Camping Au Flamenco, Route de Taxo à la mer, Chemin de la Gabarre, 66700 Argelès-sur-Mer, France"
3901,894,CAMPING BOUIX,"Camping Bouix, Av. Général de Gaulle, 66700 Argelès-sur-Mer, France"
3902,894,CAMPING LA PLAGE,"Camping La Plage Argelès, Av. Général de Gaulle, 66700 Argelès-sur-Mer, France"
3903,894,CAMPING DOMAINE DE MAEL,"Camping Capfun Domaine de Maël, Chemin de l'Hospitalet, 66700 Argelès-sur-Mer, France"
3904,894,CAMPING EQUINOXE,"Camping Équinoxe, 66700 Argelès-sur-Mer, France"
3905,894,CAMPING EUROPE,"Camping Europe, Av. Général de Gaulle, 66700 Argelès-sur-Mer, France"
3906,894,CAMPING LA COSTE ROUGE,"Camping de la Coste Rouge, 66700 Argelès-sur-Mer, France"
3907,894,CAMPING LA MARINADE,"Camping La Marinade, Chem. de la Salanque, 66700 Argelès-sur-Mer, France"
3908,894,CAMPING LE LAGON (EX LA MASSANE),"CAMPING LE LAGON D'ARGELES, 25 Av. Molière, 66700 Argelès-sur-Mer, France"
3909,894,CAMPING LE CANIGOU,
3910,894,CAMPING LA PINEDE ENCHANTEE,"Camping La Pinède Enchantée, La Pinède Enchantée, Chem. de Saint-André, 66700 Argelès-sur-Mer, France"
3912,894,CAMPING LE CLOS DU THYM,"Camping Le Clos Du Thym, Chem. de Negue Bous, 66700 Argelès-sur-Mer, France"
3913,894,CAMPING LE RANCHO,"Camping le Rancho, Rte de Sorede, 66700 Argelès-sur-Mer, France"
3914,894,CAMPING LE TEXAS,"Camping Le Texas, 11 Rue Bernard Bérenger, 66700 Argelès-sur-Mer, France"
3915,894,CAMPING LES ACACIAS,
3916,894,CAMPING LES CHENES ROUGES - FLOWER CAMPINGS,"Flower Camping Les Chênes Rouges, Rte de Sorede, 66700 Argelès-sur-Mer, France"
3917,894,CAMPING LES PEUPLIERS,"Camping les Peupliers, 66700 Argelès-sur-Mer, France"
3918,894,CAMPING MUNICIPAL LE ROUSSILLONNAIS,"Bd de la Mer, 66700 Argelès-sur-Mer, France"
3919,894,CAMPING REVE DES ILES,"Camping Rêve des Îles, Rte de Taxo à la mer, 66700 Argelès-sur-Mer, France"
3920,894,CAMPING SOL Y MAR,"Camping Sol Y Mar, Chem. de la Salanque, 66700 Argelès-sur-Mer, France"
3921,894,CAMPING CATALAN,"Camping Catalan, Av. Général de Gaulle, 66700 Argelès-sur-Mer, France"
3922,894,CAMPING DOMAINE DES MIMOSAS,"Domaine des Mimosas- Campsite, CR de la Massane, 66700 Argelès-sur-Mer, France"
3923,894,RESIDENCE VACANCEOLE LES DEMEURES DE LA MASSANE,"5 Imp. Edmond Brazes, 66700 Argelès-sur-Mer, France"
3924,894,RESIDENCE MER ET GOLF PORT ARGELES,"Av. Eric Tabarly, 66700 Argelès-sur-Mer, France"
3925,894,RESIDENCE GOELIA ARGELES VILLAGE CLUB,"Chem. de Negue Bous, 66700 Argelès-sur-Mer, France"
3926,894,RESIDENCE DE VACANCES ANTINEA,"Camping del Mar Chemin de, Rte de Taxo à la mer, 66700 Argelès-sur-Mer, France"
3927,894,CLUB LES ABRICOTIERS,"Chem. de Negue Bous, 66700 Argelès-sur-Mer, France"
3928,894,CLUB AZUREVA ARGELES-SUR-MER,"Chem. de Valmy, 66700 Argelès-sur-Mer, France"
3929,894,AGENCE CENTURY 21 côte catalane,"1 Rue Watson, 66700 Argelès-sur-Mer, France"
3930,894,AGENCE COTE IMMO,"Bd du Canigou, 66700 Argelès-sur-Mer, France"
3931,894,AGENCE COTE VERMEILLE,"23 Rte Nationale, 66700 Argelès-sur-Mer, France"
3932,894,AGENCE FONCIA BUSCAIL,"76 Av. du Tech, 66700 Argelès-sur-Mer, France"
3933,894,AGENCE DE LA GARE,"13 Av. de la Gare, 66700 Argelès-sur-Mer, France"
3934,894,AGENCE IMMOSUD,"22 Bd de la Mer, 66700 Argelès-sur-Mer, France"
3935,894,AGENCE OFFICE DES VACANCES,"résid Goelette, 987 Av. du Tech, 66700 Argelès-sur-Mer, France"
3936,894,AGENCE PATIOS DE LA MASSANE,"BP 26 Av. du Tech, 66700 Argelès-sur-Mer, France"
3937,894,AGENCE TECH IMMOBILIER,"187 Av. du Tech, 66700 Argelès-sur-Mer, France"
3938,894,AGENCE IMMOVIDA,
3939,894,AGENCE SUD VACANCES MEDITERRANEE,
3940,727,HOTEL FOUR SEASONS,"373 Chem. des Follières, 74120 Megève, France"
3941,886,PYRENEES EMOTIONS (CAMPING),"Col des Ares, 31510 Malvezie, France"
3943,888,RESIDENCE LE WHYMPER CHALET & SPA,"76 Imp. de l'Androsace, 74400 Chamonix-Mont-Blanc, France"
3944,888,AGENCE BARNES,"30 Quai d'Arve, 74400 Chamonix-Mont-Blanc, France"
3945,866,AGENCE HOME COURCHEVEL 1850,
3946,869,AGENCE HOME COURCHEVEL 1650,"61 Rue des Rois, 73120 Courchevel, France"
3947,868,AGENCE HOME COURCHEVEL 1300,"61 Rue des Rois, 73120 Courchevel, France"
3948,894,AGENCE IMMOBILIERE SOLEIL VACANCES,"28 Av. des Platanes, 66700 Argelès-sur-Mer, France"
3949,894,AGENCE IMMOBILIÈRE ERA,
3950,894,RESIDENCE LGR LAGRANGE,"Port-Argèles, 66700 Argelès-sur-Mer, France"
3951,727,HOTEL LE SOLEIL D'OR,"255 Rue Charles Feige, 74120 Megève, France"
3952,868,AIRE DE CAMPING CAR COURCHEVEL,"Le Praz, 73120 Courchevel, France"
3953,143,RÉSIDENCE TERRESENS LES FERMES DU MONT BLANC,"281 Rte de Megève, 74920 Combloux, France"
3955,488,AGENCE CDA SERRE CHEVALIER IMMOBILIER - BRIANCON,"Centre commercial Pré Long, Rte de Pré-Long, 05240 La Salle-les-Alpes, France"
3956,489,AGENCE CDA SERRE CHEVALIER IMMOBILIER - MONETIER,"Pl. du Téléphérique, 05330 Saint-Chaffrey, France"
3957,490,AGENCE CDA SERRE CHEVALIER IMMOBILIER - VILLENEUVE,"Centre commercial Pré Long, Rte de Pré-Long, 05240 La Salle-les-Alpes, France"
3958,894,PARTICULIER A PARTICULIER ARGELES SUR MER LK,
3959,893,PARTICULIER A PARTICULIER ARGENTIERE LK,
3960,891,PARTICULIER A PARTICULIER VALLORCINE LK,
3961,889,PARTICULIER A PARTICULIER LES HOUCHES-SERVOZ LK,
3962,888,PARTICULIER A PARTICULIER CHAMONIX LK,
3963,938,PARTICULIER A PARTICULIER PLAGNE ALTITUDE LK,
3964,894,RESIDENCE LGR LE BOIS DE JADE,"Rés le Bois de Jade, 66700 Argelès-sur-Mer, France"
3965,894,RESIDENCE LGR LE CLOS CATALAN,"66700 Argelès-sur-Mer, France"
3966,894,RESIDENCE LGR LES RIVES DE LA MASSANE,"Les Rives de la Massane, 66700 Argelès-sur-Mer, France"
3967,740,rt de av pour stock,
3968,37,AGENCE MAEVA.COM PLAGNE 1800,
3969,34,AGENCE MAEVA.COM PLAGNE BELLECOTE,
3970,38,LISTE DE LOUEURS PARTICULIERS MONTALBERT,
3971,43,LISTE DE LOUEURS PARTICULIERS CHAMPAGNY EN VANOISE,
3972,5,LISTE DE LOUEURS PARTICULIERS,
3973,640,LISTE DE LOUEURS PARTICULIERS,
3974,10,LISTE DE LOUEURS PARTICULIERS PEISEY VALLANDRY,
3975,2,LISTE DES LOUEURS PARTICULIERS TIGNES,
3976,7,LISTE DE LOUEURS PARTICULIERS,Thomas di Lorenzo
3977,14,LOUEURS PARTICULIERS VAL D'ISERE,
3978,2,AGENCE MAEVA.COM TIGNES,
3979,509,LOUEURS PARTICULIERS MOTTARET,
3980,716,LISTE LOUEURS PARTICULIERS LES MENUIRES,
3981,25,LISTE LOUEURS PARTICULIERS SAINT MARTIN,
3982,888,CHALETS DE L'ILE DES BARRATS,"185 Chem. de l'Île des Barrats, 74400 Chamonix-Mont-Blanc, France"
3983,437,LOUEURS PARTICULIERS ASSOCIATION,
3984,888,MAEVA.COM CHAMONIX,
3985,888,LP,
3986,888,CENTRALE DE RESERVATION,"85 Pl. du Triangle de l'Amitié, 74400 Chamonix-Mont-Blanc, France"
3987,893,AGENCE INTERHOME - ARGENTIERE,
3988,889,AGENCE INTERHOME - LES HOUCHES,
3989,800,CAMPING LES AMIS DE LA NATURE,
3990,624,RESIDENCE MMV LES TERRASSES D'ISOLA,"Centre station, Le Hameau, 06420 Isola, France"
3991,317,HOTEL IBIS STYLES,"2055 Av. de Genève, 74700 Sallanches, France"
3993,727,AGENCE HOMEBOOKER,"3429 Rte nationale, 74120 Megève, France"
3994,16,LISTE DE LOUEURS PARTICULIERS,
3995,740,ho test argeles,
3996,9,LISTE LOUEURS PARTICULIERS MORILLON,
3997,46,CLUB HOTEL DU GOLF OLD,
3998,804,CAMPING AU VENT DES CIMES,"18 Rte des Palomières, 65200 Bagnères-de-Bigorre, France"
3999,844,CAMPING AYGUEBERE,
4000,727,FEE POUR VOUS,
4001,727,MCM,
4002,42,LISTE DE LOUEURS PARTICULIERS MONTCHAVIN LA PLAGNE,
4003,386,LOUEURS PARTICULIERS BESSANS,
4004,387,LOUEURS PARTICULIERS BONNEVAL SUR ARC,
4005,512,PARTICULIER A PARTICULIER VAL CENIS LK,
4006,512,LOUEURS PARTICULIERS VALCENIS,
4007,15,CAMPING LA PIAT - LOCATIF,"32 Avenue du Comte Greyfié de Bellecombe, 73570 Brides les Bains"
4008,523,LISTE DE LOUEURS PARTICULIERS PRALOGNAN A VANOISE,
4009,280,LISTE LOUEURS PARTICULIERS PASSY,
4010,884,CENTRE SPORTIF ZECAMP,
4011,714,AGENCE VAUJANY LOCATIONS,
4012,807,Particulier A Particulier La Mongie LK,
4013,712,HOTEL AU CHAMOIS D'OR (old),
4014,712,HOTEL DARIA-I NOR LES ETINCELLES,"L'Eclose, 38750 Huez, France"
4015,712,RESIDENCE DARIA-I NOR LES ETINCELLES,"l'éclose, 38750 Huez, France"
4016,740,ho renard,
4017,740,ho testt,
4018,740,ho de soso,
4019,740,ho moldave,
4020,740,ho de monsieur le beau jibé,
4021,740,ai du beau jibé,
4022,740,ai de madame solange,
4023,740,agence moldave,
4024,740,ai de monsieur renard,
4025,740,ho usain bolt,
4026,740,agence de seby,
4032,902,HOTEL LES 4 VALLEES,"70 Rue de la Combe de Savoie, 73200 Albertville"
4033,902,HOTEL LE SAVOIE,"23 Avenue Jean Jaurès, 73200 Albertville"
4034,902,HOTEL IBIS BUDGET,"144 Avenue Georges Pompidou, 73200 Gilly-sur-Isère"
4035,902,MOTEL LE RELAIS DE LA TARENTAISE,73540 La Bathie
4036,902,HOTEL LE SAINTE HELENE,"1842 Chemin du Roy 1842 Chemin du Roy, 73460 Sainte-Hélène-sur-Isère"
4037,902,HOTEL ET RESIDENCE (EX BALLADIN),"ZA Tetrapole, 1354 Rue du Bois de l'Île, 73460 Tournon"
4038,902,HOTEL DU BOURG,4 Rue De L'Eglise 73400 UGINE
4039,902,AUBERGE DES FONTAINES,"30 Route d'Annecy, 73400 Ugine"
4040,902,AUBERGE DE VENTHON,245 route de la Mairie 73200 VENTHON
4041,902,LA CITADELLE DE CONFLANS,"18 Place de Conflans, 73200 Albertville"
4042,902,CAMPING DES ADOUBES,"24 Av. du Camping, 73200 Albertville, France"
4043,902,CAMPING LE JOLI MONT,"114 Rue Victor Hugo, 73540 La Bathie, France"
4044,902,CAMPING LE TARIN,"La Bathie, France"
4045,902,CENTRE VVL DE LA VILLE D'IVRY SUR SEINE,"Le Pontet, 73400 Ugine, France"
4046,902,"CENTRE DE LA VILLE DE SAINT DENIS ""LES BANZINS""","Les Banzins, 73400 Ugine, France"
4047,902,CENTRE DE SEJOUR EPDEF,"1278 Rte de Chevron, 73200 Mercury, France"
4048,902,CENTRE LES FLORIMONTAINS,"Col de Tamié, 120 Chem. de Martignon, 73200 Plancherine, France"
4049,902,CENTRE DE VACANCES ALPIN DE SAINT CLOUD,"Col de Tamié, 73200 Plancherine, France"
4050,902,GITE D'ALPAGE LE DRIZON,"73200 Plancherine, France"
4051,902,CHALET REFUGE DE LA THUILE,"Chalet de la Tuile, 73460 Sainte-Hélène-sur-Isère, France"
4052,8,PEOPLE HOSTEL,"1 Rte de Champame, 38860 Les Deux Alpes, France"
4053,902,CHALET REFUGE DE L'ARPETTAZ,"Col de l'Arpettaz, 73400 Ugine, France"
4054,878,GITE LA GIRANDOLE,
4055,896,RESIDENCE MMV LA CLEF DES CIMES,"371 route des Carroz, 73270 Beaufort, France"
4056,896,CAMPING MUNICIPAL BEAUFORT,"Camping Municipal Domelin, Domelin, 73270 Beaufort, France"
4057,896,CAMPING LES AMIS,"Camping ""Les Amis"", 73270 Beaufort, France"
4058,896,REFUGE ffcam PLAN DE LA LAI,73270 Beaufort
4059,896,REFUGE PLAN MYA,1624 Route du Cormet | 73270 BEAUFORT s/DORON
4060,896,REFUGE ffcam PRESSET,73210 La Côte-d'Aime
4061,896,REFUGE ALPAGE,58 rue Pierre Blanc 73270 Beaufort sur Doron
4062,896,REFUGE LES AROLLES,CHEZ M. MONOD CHRISTOPHE 150 CHEMIN DE LA BORNE 73270 BEAUFORT
4063,896,REFUGE ECONDU,376 rte de Champtardy - Village de la Pierre 73270 BEAUFORT
4064,896,REFUGE GITTAZ,"COL DU BONHOMME,6500 Route de la Gittaz | 73270 BEAUFORT s/DORON"
4065,896,ARECHES IMMOBILIER,"333 Rue Léontine Vibert, 73270 Beaufort, France"
4066,896,AGENCE IMOGROUP,"189 Rte du Grand Mont, 73270 Beaufort, France"
4067,896,CENTRE FOL CHORNAIS,"Le Chornais, 73270 Beaufort, France"
4068,896,CENTRE CCAS BEAUFORT,"Mnt de la Roche, 73270 Beaufort, France"
4069,896,CENTRE AZUREVA ARECHES BEAUFORT,"Imp. César, 73270 Beaufort, France"
